family,file,sha256,fmt,n_vars,n_clauses,n_vars_used,ratio,len_min,len_max,len_mean,len_hist,all_w1,size_kb
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat200-1.clq.cnf,09231f8318d9b17abc8662c65f1b010a1291607e8a71efc0459dc9ecb730a76c,cnf,40,92,40,2.3,2,2,2.0,2:92,True,1.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat200-2.clq.cnf,4e5e69f01173e98d826d05f01077e51d676175c597223fe978f34580f42bd490,cnf,40,228,40,5.7,2,2,2.0,2:228,True,2.2
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat200-5.clq.cnf,7b7910c023c0992115c50305f847172abab5df0b013c513c7abf833a78cf0e3f,cnf,40,646,40,16.15,2,2,2.0,2:646,True,5.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat500-1.clq.cnf,2fa5a11b58cba7015b4abaae0ce7c949c53df9568b87adfae89091fa19cdeb3d,cnf,42,48,42,1.143,2,2,2.0,2:48,True,0.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat500-10.clq.cnf,7ab660a9c8f106a8b00630a2b79a75384b21b2ae12e272f8437ce52546863430,cnf,42,840,42,20.0,2,2,2.0,2:840,True,7.4
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat500-2.clq.cnf,7a204d7d4fbb1534de55530fa01cfc04b9f4cee118b3e1f11beeba53d718adf5,cnf,42,136,42,3.238,2,2,2.0,2:136,True,1.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,c-fat500-5.clq.cnf,03c6ffd1d68377773a82d8c482deff0642102c092e42c5aa8af40696e6b27415,cnf,42,400,42,9.524,2,2,2.0,2:400,True,3.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,hamming10-2.clq.cnf,49b4da4ce2e5a3a8a486fdaadda99e3bce4515b9463781bb84a8ce5839dcffb1,cnf,41,1640,41,40.0,2,2,2.0,2:1640,True,14.0
ms_crafted/ms_crafted/maxcut/dimacs-mod,hamming10-4.clq.cnf,4319ad2a4b3b1bb6ab80d1f4e017de69030b24fdfc1b305d3ba089a251eb71f8,cnf,41,1436,41,35.024,2,2,2.0,2:1436,True,12.3
ms_crafted/ms_crafted/maxcut/dimacs-mod,hamming6-2.clq.cnf,eef4bd271d651c42946ec56da9459c260814c4c96bbee0f33757c3cc74a53d8d,cnf,64,3648,64,57.0,2,2,2.0,2:3648,True,31.3
ms_crafted/ms_crafted/maxcut/dimacs-mod,hamming6-4.clq.cnf,85c05e613ddaf5dbcc751c30ac9d609abbf728eba5e8e0dd9b3871b8c486d9e8,cnf,64,1408,64,22.0,2,2,2.0,2:1408,True,12.2
ms_crafted/ms_crafted/maxcut/dimacs-mod,hamming8-2.clq.cnf,4f714951ccca7995d75a73cd3b0e1d98acd69a1a8a457331eaee7adee96bbf34,cnf,43,1806,43,42.0,2,2,2.0,2:1806,True,15.4
ms_crafted/ms_crafted/maxcut/dimacs-mod,hamming8-4.clq.cnf,13fa545467ad308721315c69ccf784dfcbaa4ee6da20d0af9e581716d156a178,cnf,43,994,43,23.116,2,2,2.0,2:994,True,8.6
ms_crafted/ms_crafted/maxcut/dimacs-mod,johnson16-2-4.clq.cnf,7a8b06ad494111f8cd0595fbf9e0cf7e47578c5b98badc339fab8366384f37af,cnf,40,1150,40,28.75,2,2,2.0,2:1150,True,9.9
ms_crafted/ms_crafted/maxcut/dimacs-mod,johnson32-2-4.clq.cnf,44dd88b1f6a12eb13066bda4bdccb54f5a2229f413c0093209a7dad6251e5fe4,cnf,42,1528,42,36.381,2,2,2.0,2:1528,True,13.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,johnson8-2-4.clq.cnf,5dcd718213fa1d4260379024e82124a56c83d30142379472ba32bfdff9f8f1d9,cnf,28,420,28,15.0,2,2,2.0,2:420,True,3.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,johnson8-4-4.clq.cnf,e14cff0da40a4b97ca905559c8cf1ccc73afca8f940bb4f26be5d9e989f10237,cnf,70,3710,70,53.0,2,2,2.0,2:3710,True,32.0
ms_crafted/ms_crafted/maxcut/dimacs-mod,keller4.clq.cnf,5442aff7a59f2089c5e029f67636ebc482d40ab28ee18414c8a418d88a378757,cnf,43,1212,43,28.186,2,2,2.0,2:1212,True,10.6
ms_crafted/ms_crafted/maxcut/dimacs-mod,keller5.clq.cnf,626319fe3ffbde0f154f2689f5d45d80595f155d416c71e104f0cd0b8d735dbf,cnf,41,1230,41,30.0,2,2,2.0,2:1230,True,10.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat1000-1.clq.cnf,d1590df02355efb426399ba168a840312f6b3c94ee6c2310f03ca6c5a122bc33,cnf,40,352,40,8.8,2,2,2.0,2:352,True,3.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat1000-2.clq.cnf,3168f1ea905513afa720b29cbc96330fa517db1d58c3d58d7c92f5d7e30af5c7,cnf,40,742,40,18.55,2,2,2.0,2:742,True,6.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat1000-3.clq.cnf,9d99900f2c5ea798ebe1b3c6b1a7a5717843d35ac97c33c9c5ad855d5cb6cc15,cnf,40,1140,40,28.5,2,2,2.0,2:1140,True,10.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat300-1.clq.cnf,03d8e0a71eade01f3826f9f3fdde655df8e6bbedd6d6cee0bdf1899bcf9fcf46,cnf,43,348,43,8.093,2,2,2.0,2:348,True,3.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat300-2.clq.cnf,8187010dce8db3e1a48805e6f92f5ea8fe2369463302fbd8fbeea23bc49148e2,cnf,43,736,43,17.116,2,2,2.0,2:736,True,6.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat300-3.clq.cnf,0124a11a51ed02896111efbef79ae2009e905c69edf784dc6b817560c2c6caf0,cnf,43,1270,43,29.535,2,2,2.0,2:1270,True,11.2
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat500-1.clq.cnf,3eca514011e297e86a25bc06aca456cec768bb9d395cb6d0cc6f7e3320268ed3,cnf,42,474,42,11.286,2,2,2.0,2:474,True,4.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat500-2.clq.cnf,9fb78c87c82f46a94087d594402acbad001473ae1c03f199ae6a13637e544c76,cnf,42,910,42,21.667,2,2,2.0,2:910,True,8.2
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat500-3.clq.cnf,19b0b175782e93b7c1896954af3aada4bd9c0224093b08f42672b1b145472a39,cnf,42,1310,42,31.19,2,2,2.0,2:1310,True,11.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat700-1.clq.cnf,c7dc296f6eb2a5ac5966c6a40e0fa310946aa5cbe9fecc3b860dba12bd5e07cc,cnf,42,418,42,9.952,2,2,2.0,2:418,True,4.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat700-2.clq.cnf,7e05dced4ed08e030d38ab7591905f50dbe263e379324bee62cdd719441bea09,cnf,42,822,42,19.571,2,2,2.0,2:822,True,7.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,p_hat700-3.clq.cnf,a7c7569c670c5eb4afba0bd01b6c5a65901fed3faadad99259db84b8d52aacfa,cnf,42,1260,42,30.0,2,2,2.0,2:1260,True,11.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,san1000.clq.cnf,7955e07c94ded9524dbbdc84f0217e27444dab6a80ed987ab9284d96e366a692,cnf,40,744,40,18.6,2,2,2.0,2:744,True,6.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,san200_0.7_1.clq.cnf,3a5ce01d0f236c4bca5f53fa29f5d3923ab443218fdabf930326561207f9673c,cnf,40,1116,40,27.9,2,2,2.0,2:1116,True,9.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,san200_0.7_2.clq.cnf,0dad3f818924bf71f46fc0e23ec8475c8418827bacf323f558db643524326d63,cnf,40,1124,40,28.1,2,2,2.0,2:1124,True,9.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,san200_0.9_1.clq.cnf,8bfca45de625105a15385ca154ca51238d7f5385491a4fc6b88e65173d4d076a,cnf,40,1392,40,34.8,2,2,2.0,2:1392,True,12.0
ms_crafted/ms_crafted/maxcut/dimacs-mod,san200_0.9_2.clq.cnf,294880c7053a7284f2d82b2ade1558fa0ac423db7fdca3d8401e356990c08023,cnf,40,1404,40,35.1,2,2,2.0,2:1404,True,12.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,san200_0.9_3.clq.cnf,40a36aa41f6dfd46f552844b195e8ea49efdb44d0598955ccebb41668904d406,cnf,40,1420,40,35.5,2,2,2.0,2:1420,True,12.2
ms_crafted/ms_crafted/maxcut/dimacs-mod,san400_0.5_1.clq.cnf,02fb27a740e8fa56c9dd7bc3b71b685595feeaf24ec389b5d3f2445412f1cb00,cnf,40,790,40,19.75,2,2,2.0,2:790,True,6.9
ms_crafted/ms_crafted/maxcut/dimacs-mod,san400_0.7_1.clq.cnf,db70b9b6c7c37359ded0a60b33f8059a83e6dd4b89a08dbb717754a5de079660,cnf,40,1120,40,28.0,2,2,2.0,2:1120,True,9.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,san400_0.7_2.clq.cnf,522220f1c1ed4395f0591f78ae33854be1f80774018c78ba48ae4e8452686e0c,cnf,40,1126,40,28.15,2,2,2.0,2:1126,True,9.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,san400_0.7_3.clq.cnf,d43c66e1b41b714993da359e8ba2944c1cfaf95f397ade84b150c2af831f0882,cnf,40,1094,40,27.35,2,2,2.0,2:1094,True,9.5
ms_crafted/ms_crafted/maxcut/dimacs-mod,san400_0.9_1.clq.cnf,29a9017feb0ce4c4cc9143e959d01fe0310445489bc03fab0b49ed63790e0608,cnf,40,1356,40,33.9,2,2,2.0,2:1356,True,11.7
ms_crafted/ms_crafted/maxcut/dimacs-mod,sanr200_0.7.clq.cnf,ccc7136ee1e027bf8f1ea4ecaff6b537e9225f75e577642a8f26cdc814695322,cnf,40,1092,40,27.3,2,2,2.0,2:1092,True,9.6
ms_crafted/ms_crafted/maxcut/dimacs-mod,sanr200_0.9.clq.cnf,e8545400e908da3e69367fe9f34675d6b48d9dce6fbf09e9acf49024977541bd,cnf,40,1354,40,33.85,2,2,2.0,2:1354,True,11.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,sanr400_0.5.clq.cnf,b015a3bf000a7f5e18c40029fcfe921a6ee901a591c0f03ec3b83285e1bb6ebd,cnf,40,798,40,19.95,2,2,2.0,2:798,True,7.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,sanr400_0.7.clq.cnf,12411c51e2f24613eb3706d03386296b504794128c7cebea17576a8f64784447,cnf,40,1096,40,27.4,2,2,2.0,2:1096,True,9.6
ms_crafted/ms_crafted/maxcut/spinglass,t3pm3-5555.spn.cnf,890f1b435294212f8a5069f24d53d04e59a4ca76505cbb54dab0b230d45a586e,cnf,27,162,27,6.0,1,2,1.981,1:3;2:159,True,1.3
ms_crafted/ms_crafted/maxcut/spinglass,t4pm3-6666.spn.cnf,778948983e2e178ce7e2f6fe91e18f4ec469b12134a97121ea889338a86c2f0b,cnf,64,384,64,6.0,1,2,1.992,1:3;2:381,True,3.3
ms_crafted/ms_crafted/maxcut/spinglass,t5pm3-7777.spn.cnf,c9857f285a166fd39ccb2a45ff0252c52ca7d318e66181b8e16574f1da80ee5d,cnf,125,750,125,6.0,1,2,1.996,1:3;2:747,True,6.8
ms_crafted/ms_crafted/maxcut/spinglass,t6pm3-8888.spn.cnf,94d2be49ab6d5f5b240fcc8b1afd2db58ed81a1fa56db3e09dadd835f8e6f23f,cnf,216,1296,216,6.0,1,2,1.998,1:3;2:1293,True,12.7
ms_crafted/ms_crafted/maxcut/spinglass,t7pm3-9999.spn.cnf,c081192f20a4d176deeb44f40c5eab7d1fd1dbb0416813c1896f1acd071c178d,cnf,343,2058,343,6.0,1,2,1.999,1:3;2:2055,True,20.9
ms_crafted/ms_crafted/set-covering/scpclr,scpclr10_maxsat.cnf,c40cba1d8a4d8b5f3fa46005bdfa96421d522cddb7d1dc9933cc576c49ae0c07,cnf,210,721,210,3.433,1,126,18.641,1:210;10:126;16:210;35:120;70:45;126:10,True,48.1
ms_crafted/ms_crafted/set-covering/scpclr,scpclr11_maxsat.cnf,614e238ea414a1d66f70aab28632dace6939cc75a2f227b919eed99b104def57,cnf,330,1353,330,4.1,1,210,31.22,1:330;20:462;36:330;70:165;126:55;210:11,True,155.8
ms_crafted/ms_crafted/set-covering/scpclr,scpclr12_maxsat.cnf,d8e3b3536d00243915469759521942f4d586a36877e4e681007fbed5be28e4bc,cnf,495,2542,495,5.135,1,330,49.851,1:495;30:462;40:792;71:495;126:220;210:66;330:12,True,476.0
ms_crafted/ms_crafted/set-covering/scpclr,scpclr13_maxsat.cnf,2b656dd9166e3d21d7720e34de709a5ac901627d07ea7b24afcfaa87159544ab,cnf,715,4810,715,6.727,1,495,76.108,1:715;50:1716;75:1287;127:715;210:286;330:78;495:13,True,1390.8
ms_crafted/ms_crafted/set-covering/scpcyc,scpcyc06_maxsat.cnf,16a9cc334bcccba7830cbd57f7557b01eccbea6a182fc6c5c1d54d765023b64e,cnf,192,432,192,2.25,1,4,2.667,1:192;4:240,True,5.3
ms_crafted/ms_crafted/set-covering/scpcyc,scpcyc07_maxsat.cnf,0c482467a24954752a50acf8477e105a96791ce97f1a4c8d57cd0a17e36ff55e,cnf,448,1120,448,2.5,1,4,2.8,1:448;4:672,True,15.3
ms_crafted/ms_crafted/set-covering/scpcyc,scpcyc08_maxsat.cnf,07f6899699c2d0be680f1806b547e7cd9e75a52418fa6fd4c9cd1db861fde0d3,cnf,1024,2816,1024,2.75,1,4,2.909,1:1024;4:1792,True,40.6
ms_crafted/ms_crafted/set-covering/scpcyc,scpcyc09_maxsat.cnf,a1d622b491ef23d06698fefcde415302e2eb81067e8833dfe98b83adb52b5595,cnf,2304,6912,2304,3.0,1,4,3.0,1:2304;4:4608,True,114.0
ms_crafted/ms_crafted/set-covering/scpcyc,scpcyc10_maxsat.cnf,86b2804a879ec94c27259037ac9517bc1916e6d3293375aacf4f589e44440bed,cnf,5120,16640,5120,3.25,1,4,3.077,1:5120;4:11520,True,293.0
ms_crafted/ms_crafted/set-covering/scpcyc,scpcyc11_maxsat.cnf,328284ff6dfa7eb9750c7b4aba1685f9f40ea03bd33bbc8014f22ba724ad282b,cnf,11264,39424,11264,3.5,1,4,3.143,1:11264;4:28160,True,733.2
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1200-1.cnf,c850e2979d9b6cf2f1c6ff60ac9fd83b78de08ae38f2d88fa256dca5b8531914,cnf,120,1200,120,10.0,2,2,2.0,2:1200,True,10.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1200-2.cnf,088fdf846906fc5c7e61d6c15aead842bc1a5214b502906e06fecdf53a127a8e,cnf,120,1200,120,10.0,2,2,2.0,2:1200,True,10.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1200-3.cnf,584225a198ff71d6fd6698480ff95a5d8677aab9a84f58cb1b92c1a45b5076ad,cnf,120,1200,120,10.0,2,2,2.0,2:1200,True,10.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1300-1.cnf,03faee1d6565797f94633b860a1f36a8f604973547fe65e11e4cf932e8e83b0a,cnf,120,1300,120,10.833,2,2,2.0,2:1300,True,11.7
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1300-2.cnf,2378873417929c8541fd28d3f2f3a3de3350ba04d8ef2ec601e37ef2c78ab256,cnf,120,1300,120,10.833,2,2,2.0,2:1300,True,11.7
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1300-3.cnf,52ba92cdea5db2f232481d5f08c930e2ce4543036852f041de900c1075686f69,cnf,120,1300,120,10.833,2,2,2.0,2:1300,True,11.7
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1400-1.cnf,3ba35bce68d86ab21f88017d0cf19e8beed8ba38868a65ea0ddcd0f00d7cbe18,cnf,120,1400,120,11.667,2,2,2.0,2:1400,True,12.6
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1400-2.cnf,d7bf18a3736e2e198ff1f6109b23b8db8673540171905bf49313aa0c1e5ccfec,cnf,120,1400,120,11.667,2,2,2.0,2:1400,True,12.6
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1400-3.cnf,c5027e606c80f722bc1830ff4e57846e11c3a9b14620ec8227afecaec5148304,cnf,120,1400,120,11.667,2,2,2.0,2:1400,True,12.6
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1500-1.cnf,450881621d99c16c3d95ac2d18457fd5ccadc0df707d6f91173e00307c8c3ee4,cnf,120,1500,120,12.5,2,2,2.0,2:1500,True,13.5
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1500-2.cnf,9bfa740189f95d897426f3d10740fd5ff9b66ce838126ea97947b327ebaad1d6,cnf,120,1500,120,12.5,2,2,2.0,2:1500,True,13.5
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1500-3.cnf,2d739286ef6043672b728b74e4ac944c5682a446260fc4adc2369e516afe6694,cnf,120,1500,120,12.5,2,2,2.0,2:1500,True,13.5
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1600-1.cnf,b41349e75e73bef413dd808b6ad12f6a9896bc99462a4b177aae4559d45fa733,cnf,120,1600,120,13.333,2,2,2.0,2:1600,True,14.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1600-2.cnf,5426d63dcc397d9db593a8b2bfa495befc3b0c39edf1a4238fee1bab9cd3684f,cnf,120,1600,120,13.333,2,2,2.0,2:1600,True,14.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1600-3.cnf,c0158d1db6993bd8c3167f07e5676d5728679f5488fc269dc732f3d311ebd342,cnf,120,1600,120,13.333,2,2,2.0,2:1600,True,14.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1700-1.cnf,a330206da4a9c48de21cd5fba036b3c5829913121ac658ff80d335a9759483f1,cnf,120,1700,120,14.167,2,2,2.0,2:1700,True,15.3
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1700-2.cnf,e718a45a89958ecd03b2d6db7ef6a362cd2219c359669ad88a84a453e7850bc1,cnf,120,1700,120,14.167,2,2,2.0,2:1700,True,15.3
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1700-3.cnf,21ff5fa79f4cd14718c4440ee4e336e6a9ececd497e0cc0d3f0365f8fed2e887,cnf,120,1700,120,14.167,2,2,2.0,2:1700,True,15.3
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1800-1.cnf,d05c657826ec06b64dfb4494fac4b0039f011a917ece8cea25a39708359b9f88,cnf,120,1800,120,15.0,2,2,2.0,2:1800,True,16.2
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1800-2.cnf,d0985ce254cd0b4ba04ad1cbe860043155767f56734436aaeeb9513372bf3d32,cnf,120,1800,120,15.0,2,2,2.0,2:1800,True,16.2
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1800-3.cnf,164de0741462ac8613b9339a0e1f674a90f5b76d2fb44d983d2a21babecdc55c,cnf,120,1800,120,15.0,2,2,2.0,2:1800,True,16.2
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1900-1.cnf,7195cc6113715c7a847015bd728e951708af6e3961f019f2253081b442b5c991,cnf,120,1900,120,15.833,2,2,2.0,2:1900,True,17.1
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1900-2.cnf,efa2debe9433721c9c3c9c4bd9b899e41c708e8bdbc7b50a1a51728138487a9f,cnf,120,1900,120,15.833,2,2,2.0,2:1900,True,17.1
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c1900-3.cnf,1887f0493ea6cea88f73b3827f11ad077da68b3eb5a847317d3c924b45e904b7,cnf,120,1900,120,15.833,2,2,2.0,2:1900,True,17.1
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2000-1.cnf,8dd93b0202688b23260c85687fb8575bdb90b9f54f6607b2b17d6da11d47c538,cnf,120,2000,120,16.667,2,2,2.0,2:2000,True,18.1
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2000-2.cnf,ead3397fac6c0e3294c1b985c426f06ef138bee44083102b972dc115868d794b,cnf,120,2000,120,16.667,2,2,2.0,2:2000,True,18.1
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2000-3.cnf,58a4568abb7ccc389c6e61e0aa26575ec2a747573021a88f9750f0fe7a845ce7,cnf,120,2000,120,16.667,2,2,2.0,2:2000,True,18.0
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2100-1.cnf,2ad7f4029fb1b26757112736b101e258643257016be12dd005b01115b5456c7c,cnf,120,2100,120,17.5,2,2,2.0,2:2100,True,19.0
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2100-2.cnf,5f07c7a72bbf788996efa5f61f6f3135f858f2eda7a930845ef34bc03c54f3ab,cnf,120,2100,120,17.5,2,2,2.0,2:2100,True,19.0
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2100-3.cnf,fd8d844fe335de4a00cb2c68fbeae9ee3abd605086ed9a6032c89e96a4b72893,cnf,120,2100,120,17.5,2,2,2.0,2:2100,True,18.9
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2200-1.cnf,344f3a2240b58fbbd6e1780577568637f8ba212d2b4f69ec738836ad7bfee750,cnf,120,2200,120,18.333,2,2,2.0,2:2200,True,19.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2200-2.cnf,5b772f48ef8b471a674d85f97c8894aaf46e7b0487fd3e1500085851cc13cd82,cnf,120,2200,120,18.333,2,2,2.0,2:2200,True,19.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2200-3.cnf,58ad0c83a59ae8514cca2e1918e4a508b09f3d1602be0efdff3c789c3fdb994b,cnf,120,2200,120,18.333,2,2,2.0,2:2200,True,19.9
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2300-1.cnf,09bfd9a34e075bad38c0ecbda4ba7f09cb1ef4b8765c5b551dee364af7453c22,cnf,120,2300,120,19.167,2,2,2.0,2:2300,True,20.7
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2300-2.cnf,b559ff63c194cd94fc68a88f7d4c03d34d4aee9b0ca15e77f405a2a927fb8b5d,cnf,120,2300,120,19.167,2,2,2.0,2:2300,True,20.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2300-3.cnf,ee7066746392c7c5b4f651bf14c4e32d20f76b78c75acd32164abd575afc40a2,cnf,120,2300,120,19.167,2,2,2.0,2:2300,True,20.8
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2400-1.cnf,f080220ee195b38d961cb02b14d59e78401ed96c5cdfb7355ee8e709fc813904,cnf,120,2400,120,20.0,2,2,2.0,2:2400,True,21.7
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2400-2.cnf,84a6bafd4b34ea21c7dc92c7f83206fc493f3a26bc950b7c063777e9c38ee5d9,cnf,120,2400,120,20.0,2,2,2.0,2:2400,True,21.6
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2400-3.cnf,650cf2691e59b59f1240d4798b44afacea6ced8f817ed5a0b2f02c8167004589,cnf,120,2400,120,20.0,2,2,2.0,2:2400,True,21.6
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2500-1.cnf,d2670792eab99b29daf3df3ef2f51666fb678d211bbc7f22040d27c64a17bfe7,cnf,120,2500,120,20.833,2,2,2.0,2:2500,True,22.6
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2500-2.cnf,0cf849687d5ef82c628265f55e5f9260aecab3ad5e46f8064f1ad8ecae22833e,cnf,120,2500,120,20.833,2,2,2.0,2:2500,True,22.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2500-3.cnf,31217588d0a10a13028600a1d6d37c2f3df4bb6299407f819381b12657601d7a,cnf,120,2500,120,20.833,2,2,2.0,2:2500,True,22.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2600-1.cnf,4d1cc148b230711179d18f0005533b3e4928245664506d652c97a5fbd7afd402,cnf,120,2600,120,21.667,2,2,2.0,2:2600,True,23.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2600-2.cnf,e1fd79a278d63f9815c92166cf71371f0358469d67d0ff7f086b70565b2b65d3,cnf,120,2600,120,21.667,2,2,2.0,2:2600,True,23.4
ms_random/ms_random/abrame-habet/max2sat/120v,s2v120c2600-3.cnf,d2c9e3daf8482e7b483df3d700ff0774863c75fc9b4d97a5c7bfa62acb41e684,cnf,120,2600,120,21.667,2,2,2.0,2:2600,True,23.4
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1200-1.cnf,b261a9961c3819153b72fbe8033ce68c4d2f84285f1c9abe0e913cbb1da769c8,cnf,140,1200,140,8.571,2,2,2.0,2:1200,True,11.1
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1200-2.cnf,f79892f2102b58508b22ebdc8f35230858821af8529d60608b49cfa19b3fafd9,cnf,140,1200,140,8.571,2,2,2.0,2:1200,True,11.1
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1200-3.cnf,41dc8cae7616c9c072bd410dee2dcfe8525f310bee389e5fc47b22e854708509,cnf,140,1200,140,8.571,2,2,2.0,2:1200,True,11.1
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1300-1.cnf,6037fa67ab7520bd1a28c1357ddb3436e35c0588470bbbcf634d1cd947f994da,cnf,140,1300,140,9.286,2,2,2.0,2:1300,True,12.1
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1300-2.cnf,f04e64a1cd8ab9f5e1bd5af8ae7531b424ee33755682379bcce6bd2caad74cd5,cnf,140,1300,140,9.286,2,2,2.0,2:1300,True,12.0
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1300-3.cnf,251a54098d80cda185e4ec13cb87d33e4105d8953e439362167c69028f0fa5ba,cnf,140,1300,140,9.286,2,2,2.0,2:1300,True,12.0
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1400-1.cnf,7a8012f7a2fcb2353acb771565573389504c91fc410b546f78ded7940cd6db8e,cnf,140,1400,140,10.0,2,2,2.0,2:1400,True,13.0
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1400-2.cnf,80ff2bcddebe73bfe3242f52099d798d6e092eca76e1735d8dac5b0c7aaf1087,cnf,140,1400,140,10.0,2,2,2.0,2:1400,True,12.9
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1400-3.cnf,45ba721242b9648e1e01a34b940a6958575f477fd39614e2949dbf0fc177575a,cnf,140,1400,140,10.0,2,2,2.0,2:1400,True,12.9
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1500-1.cnf,8838c69867f878a80093d65a9d42d782bc2f1cef4cb71b979dd4cfe90db213bc,cnf,140,1500,140,10.714,2,2,2.0,2:1500,True,13.9
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1500-2.cnf,46bc2561a039eb302123d13eee69fbfedb56c98bcba4dd641cb3f44ef5548827,cnf,140,1500,140,10.714,2,2,2.0,2:1500,True,13.8
ms_random/ms_random/abrame-habet/max2sat/140v,s2v140c1500-3.cnf,d722d685a32b9f78b5981ff8b022c82e3394f5066431c6a2c258732236b62f26,cnf,140,1500,140,10.714,2,2,2.0,2:1500,True,13.9
